ang_frequency,study_id,instance,mw_phbv,additive1_type,additive1_percentage_wt,additive2_type,additive2_percentage_wt,hb_ratio_mol,texp,strain_fixed,complex_viscosity,log_complex_viscosity,log_ang_frequency,log_mw
594.933035452358,6,2,117869.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,100.0,175.0,1.0,155.0,2.1903316981702914,2.774468085106383,5.07139959899491
0.102983099197286,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,89308.5127499143,4.950892857142857,-0.9872340425531951,5.07139959899491
0.129014432943116,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,71477.0576794184,4.854166666666666,-0.8893617021276612,5.07139959899491
0.166447239076338,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,57205.8543715008,4.757440476190476,-0.7787234042553216,5.07139959899491
0.218990629460591,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,46575.2035835557,4.668154761904762,-0.6595744680851073,5.07139959899491
0.279774746328854,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,38575.3187908675,4.586309523809523,-0.553191489361703,5.07139959899491
0.360949802494214,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,31406.8087213166,4.497023809523809,-0.442553191489362,5.07139959899491
0.452188120698428,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,25136.0840011543,4.400297619047618,-0.3446808510638298,5.07139959899491
0.60670660559262,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,22680.6116231803,4.35565476190476,-0.21702127659574497,5.07139959899491
0.775107076927515,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,18784.9275240729,4.273809523809522,-0.11063829787234089,5.07139959899491
0.990249611863506,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,16378.9370695406,4.2142857142857135,-0.004255319148936439,5.07139959899491
1.27756492146711,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,13335.2143216332,4.124999999999999,0.10638297872340267,5.07139959899491
1.60049867576173,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,11828.1457301526,4.072916666666663,0.2042553191489351,5.07139959899491
2.16855385825095,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,9796.51095731496,3.9910714285714284,0.33617021276595604,5.07139959899491
2.79774746328854,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,8396.67111501836,3.9241071428571423,0.446808510638297,5.07139959899491
3.57430401822105,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,7196.85673001151,3.8571428571428563,0.553191489361702,5.07139959899491
4.70262583613511,6,3,117869.0,reinforcment_and_stiffening_modifiers,7.0,no_additive,0.0,100.0,175.0,1.0,6063.70542697166,3.782738095238095,0.6723404255319146,5.07139959899491
