temperature,study_id,instance,mw_phbv,additive1_type,additive1_percentage_wt,additive2_type,additive2_percentage_wt,hb_ratio_mol,hv_ratio_mol,storage_modulus,log_storage_modulus,log_mw
-25.0,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,6874.06855439642,3.8372138589981244,5.690196080028514
-12.5,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,6236.95976154992,3.7949729421602862,5.690196080028514
0.0,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,5275.70789865871,3.722280741856795,5.690196080028514
12.5,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,4359.16542473919,3.6394033502492067,5.690196080028514
25.0,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,3643.81520119225,3.561556343290647,5.690196080028514
37.5,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,3163.18926974664,3.5001251787469974,5.690196080028514
50.0,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,2682.56333830104,3.4285499849343135,5.690196080028514
62.5,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,2201.93740685544,3.342804969384301,5.690196080028514
75.0,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,1631.89269746646,3.212691599007143,5.690196080028514
87.5,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,1151.26676602086,3.0611759679278783,5.690196080028514
100.0,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,815.946348733234,2.911661603343164,5.690196080028514
112.5,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,558.86736214605,2.7473087475587263,5.690196080028514
125.0,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,402.384500745156,2.604641243989995,5.690196080028514
137.5,8,1,490000.0,plasticizers_and_flexibility_enhancers,10.0,no_additive,0.0,100.0,0.0,223.54694485842,2.349368738886689,5.690196080028514
-25.0,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,7522.35469448584,3.8763538074466846,5.690196080028514
-12.5,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,6762.29508196721,3.8300941178751766,5.690196080028514
0.0,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,5678.09239940387,3.754202455506627,5.690196080028514
12.5,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,4817.43666169895,3.682816013383439,5.690196080028514
25.0,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,4102.08643815201,3.613004807474797,5.690196080028514
37.5,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,3587.92846497764,3.5548437756275795,5.690196080028514
50.0,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,3040.23845007451,3.482907647256906,5.690196080028514
62.5,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,2369.59761549925,3.3746746041514584,5.690196080028514
75.0,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,1732.48882265275,3.2386704413929976,5.690196080028514
87.5,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,1274.21758569299,3.1052435945591785,5.690196080028514
100.0,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,961.251862891207,2.9828371944662755,5.690196080028514
112.5,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,760.059612518628,2.8808476559289438,5.690196080028514
125.0,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,581.222056631892,2.7643420868575066,5.690196080028514
137.5,8,2,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,424.739195230998,2.6281223398395177,5.690196080028514
-25.0,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,7622.95081967213,3.882123117879187,5.690196080028514
-12.5,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,7108.79284649776,3.8517958588711214,5.690196080028514
0.0,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,6315.20119225037,3.8003871910421463,5.690196080028514
12.5,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,5208.64381520119,3.7167246599127077,5.690196080028514
25.0,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,4415.0521609538,3.644935838849168,5.690196080028514
37.5,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,3856.18479880774,3.586157838295981,5.690196080028514
50.0,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,3375.55886736214,3.5283456861798577,5.690196080028514
62.5,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,2894.93293591654,3.4616385073039595,5.690196080028514
75.0,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,2302.53353204172,3.3622059635918595,5.690196080028514
87.5,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,1643.07004470938,3.215656077970882,5.690196080028514
100.0,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,1274.21758569299,3.1052435945591785,5.690196080028514
112.5,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,994.78390461997,2.997728749867621,5.690196080028514
125.0,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,793.591654247392,2.899597091941783,5.690196080028514
137.5,8,3,490000.0,plasticizers_and_flexibility_enhancers,10.0,reinforcment_and_stiffening_modifiers,10.0,100.0,0.0,558.86736214605,2.7473087475587263,5.690196080028514
-25.0,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,4046.1997019374,3.607047313755873,5.690196080028514
-12.5,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,3643.81520119225,3.561556343290647,5.690196080028514
0.0,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,3084.9478390462,3.4892478252879258,5.690196080028514
12.5,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,2604.32190760059,3.415694664248726,5.690196080028514
25.0,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,2257.82414307004,3.353690112669331,5.690196080028514
37.5,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,1967.21311475409,3.2938514110368557,5.690196080028514
50.0,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,1687.77943368107,3.227315690515877,5.690196080028514
62.5,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,1430.70044709388,3.1555487128705733,5.690196080028514
75.0,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,1117.7347242921,3.0483387432227076,5.690196080028514
87.5,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,894.187779433681,2.9514287302146514,5.690196080028514
100.0,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,670.64083457526,2.826489993606351,5.690196080028514
112.5,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,536.512667660208,2.7295799805982948,5.690196080028514
125.0,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,357.675111773472,2.5534887215426134,5.690196080028514
137.5,8,4,490000.0,plasticizers_and_flexibility_enhancers,20.0,reinforcment_and_stiffening_modifiers,5.0,100.0,0.0,212.369597615499,2.3270923441755365,5.690196080028514
-40.0,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,2779.45241429746,3.4439592430858803,5.456366033129043
-28.3333333333333,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,2835.9127655067,3.452692867540029,5.456366033129043
-17.4444444444444,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,2742.43805550999,3.438136826783114,5.456366033129043
-6.24444444444444,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,2705.91662214531,3.432314410480348,5.456366033129043
4.33333333333333,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,2616.72672370882,3.417758369723434,5.456366033129043
15.5333333333333,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,2303.80339981427,3.3624454148471608,5.456366033129043
26.2666666666666,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,1490.10504470237,3.1732168850072777,5.456366033129043
37.9333333333333,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,944.614767366805,2.9752547307132455,5.456366033129043
48.9777777777777,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,722.447686488805,2.858806404657933,5.456366033129043
60.3333333333333,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,586.893030196394,2.768558951965065,5.456366033129043
71.6888888888889,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,445.860930199354,2.649199417758369,5.456366033129043
82.8888888888888,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,321.033400009829,2.5065502183406103,5.456366033129043
94.0888888888889,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,239.032558322707,2.378457059679765,5.456366033129043
105.755555555555,9,1,286000.0,no_additive,0.0,no_additive,0.0,22.9,77.1,174.433653263917,2.2416302765647744,5.456366033129043
-40.0,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,3444.43428893106,3.5371179039301306,5.456366033129043
-28.3333333333333,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,3375.85884752976,3.528384279475982,5.456366033129043
-17.4444444444444,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,3375.85884752976,3.528384279475982,5.456366033129043
-6.24444444444444,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,3286.54396907746,3.5167394468704503,5.456366033129043
4.33333333333333,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,3052.92515406222,3.4847161572052396,5.456366033129043
15.5333333333333,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,2599.24466694426,3.4148471615720513,5.456366033129043
26.2666666666666,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,1658.80835996527,3.219796215429403,5.456366033129043
37.9333333333333,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,1016.89946858343,3.007278020378453,5.456366033129043
48.9777777777777,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,757.155116959977,2.879184861717613,5.456366033129043
60.3333333333333,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,627.582801441869,2.7976710334788932,5.456366033129043
71.6888888888889,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,483.20777715791,2.6841339155749635,5.456366033129043
82.8888888888888,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,347.924263161689,2.5414847161572043,5.456366033129043
94.0888888888889,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,271.500112921937,2.4337700145560404,5.456366033129043
105.755555555555,9,2,286000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,22.9,77.1,207.645100667516,2.3173216885007273,5.456366033129043
-40.0,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,3242.77660072229,3.5109170305676844,5.456366033129043
-28.3333333333333,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,3199.59208856828,3.5050946142649195,5.456366033129043
-17.4444444444444,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,3114.94068831897,3.493449781659388,5.456366033129043
-6.24444444444444,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,3156.9826706374,3.4992721979621546,5.456366033129043
4.33333333333333,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,2932.57351698624,3.467248908296942,5.456366033129043
15.5333333333333,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,2530.47661946924,3.4032023289665205,5.456366033129043
26.2666666666666,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,1625.78304842127,3.211062590975254,5.456366033129043
37.9333333333333,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,1030.62443921871,3.013100436681221,5.456366033129043
48.9777777777777,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,767.374349113868,2.885007278020378,5.456366033129043
60.3333333333333,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,606.8970028245,2.7831149927219796,5.456366033129043
71.6888888888889,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,470.423580355474,2.6724890829694314,5.456366033129043
82.8888888888888,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,329.757780200932,2.518195050946143,5.456366033129043
94.0888888888889,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,250.51602771916,2.398835516739447,5.456366033129043
105.755555555555,9,3,286000.0,reinforcment_and_stiffening_modifiers,5.0,no_additive,0.0,22.9,77.1,181.592340202149,2.25909752547307,5.456366033129043
-40.0,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,3398.56427297593,3.5312954876273652,5.456366033129043
-28.3333333333333,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,3375.85884752976,3.528384279475982,5.456366033129043
-17.4444444444444,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,3286.54396907746,3.5167394468704503,5.456366033129043
-6.24444444444444,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,3242.77660072229,3.5109170305676844,5.456366033129043
4.33333333333333,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,3073.45858499314,3.4876273653566225,5.456366033129043
15.5333333333333,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,2652.0443716701,3.4235807860262004,5.456366033129043
26.2666666666666,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,1750.19275061743,3.243085880640465,5.456366033129043
37.9333333333333,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,1080.13712606794,3.033478893740899,5.456366033129043
48.9777777777777,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,777.731509023217,2.890829694323144,5.456366033129043
60.3333333333333,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,644.637945738408,2.8093158660844253,5.456366033129043
71.6888888888889,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,493.023408706424,2.6928675400291118,5.456366033129043
82.8888888888888,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,329.757780200932,2.518195050946143,5.456366033129043
94.0888888888889,9,4,286000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,22.9,77.1,125.597523780369,2.098981077147015,5.456366033129043
-25.0,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,4044.70318583462,3.6068866571018643,5.653212513775344
-12.5,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,3939.20783691312,3.5954088952654226,5.653212513775344
0.0,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,3786.10149920774,3.57819225251076,5.653212513775344
12.5,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,3591.176321211,3.555236728837876,5.653212513775344
25.0,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,3317.44279937542,3.5208034433285507,5.653212513775344
37.5,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,3064.57431848309,3.486370157819225,5.653212513775344
50.0,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,2868.6380405557798,3.45767575322812,5.653212513775344
62.5,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,2337.3464990996904,3.3687230989956953,5.653212513775344
75.0,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,1603.85459539667,3.2051649928263966,5.653212513775344
87.5,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,1145.04756993828,3.058823529411764,5.653212513775344
100.0,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,920.729364683497,2.964131994261119,5.653212513775344
112.5,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,745.263582044152,2.872309899569584,5.653212513775344
120.0,11,1b,450000.0,no_additive,0.0,no_additive,0.0,100.0,0.0,644.4395852417481,2.8091822094691534,5.653212513775344
-25.0,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,2738.98510191361,3.437589670014346,5.653212513775344
-12.5,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,2738.98510191361,3.437589670014346,5.653212513775344
0.0,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,2563.86565940881,3.408895265423242,5.653212513775344
12.5,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,2447.98742300305,3.388809182209469,5.653212513775344
25.0,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,2217.0096083764997,3.3457675753228107,5.653212513775344
37.5,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,1981.46811174359,3.2969870875179335,5.653212513775344
50.0,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,1794.50833821613,3.2539454806312764,5.653212513775344
62.5,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,1511.26292683742,3.1793400286944027,5.653212513775344
75.0,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,1064.77950785697,3.0272596843615487,5.653212513775344
87.5,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,770.295040810033,2.886657101865136,5.653212513775344
100.0,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,587.502938353401,2.7690100430416065,5.653212513775344
112.5,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,488.27637332261395,2.688665710186513,5.653212513775344
120.0,11,2b,450000.0,reinforcment_and_stiffening_modifiers,10.0,no_additive,0.0,100.0,0.0,436.400482794958,2.6398852223816345,5.653212513775344
-25.0,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,2632.52817063572,3.4203730272596835,5.653212513775344
-12.5,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,2563.86565940881,3.408895265423242,5.653212513775344
0.0,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,2464.21514648023,3.391678622668579,5.653212513775344
12.5,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,2291.47317527108,3.3601147776183633,5.653212513775344
25.0,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,2089.0200640371004,3.319942611190817,5.653212513775344
37.5,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,1879.45340757961,3.2740315638450497,5.653212513775344
50.0,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,1679.77485553341,3.2252510760401716,5.653212513775344
62.5,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,1386.87494619088,3.1420373027259676,5.653212513775344
75.0,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,926.832885227355,2.9670014347202294,5.653212513775344
87.5,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,670.500108127726,2.826398852223816,5.653212513775344
100.0,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,518.19196466092,2.7144906743185073,5.653212513775344
112.5,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,427.835582094988,2.6312769010043042,5.653212513775344
120.0,11,3b,450000.0,reinforcment_and_stiffening_modifiers,20.0,no_additive,0.0,100.0,0.0,379.86298158340696,2.5796269727403147,5.653212513775344
-25.0,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,1491.42406970276,3.173601147776181,5.653212513775344
-12.5,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,1433.45645623031,3.1563845050215202,5.653212513775344
0.0,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,1350.70199365599,3.130559540889524,5.653212513775344
12.5,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,1239.5293509195499,3.093256814921089,5.653212513775344
25.0,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,1100.5426727127801,3.041606886657101,5.653212513775344
37.5,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,977.140374742448,2.989956958393113,5.653212513775344
50.0,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,844.946610828333,2.926829268292683,5.653212513775344
62.5,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,666.0846290809151,2.8235294117647056,5.653212513775344
75.0,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,501.352831459984,2.700143472022955,5.653212513775344
87.5,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,397.844222813692,2.599713055954089,5.653212513775344
100.0,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,326.309593462553,2.5136298421807735,5.653212513775344
112.5,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,272.99516150367,2.436154949784791,5.653212513775344
120.0,11,4b,450000.0,reinforcment_and_stiffening_modifiers,50.0,no_additive,0.0,100.0,0.0,248.87586550025802,2.395982783357244,5.653212513775344
-80.0,12,1b,607000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,12525.2353623516,4.0977858954662425,5.7831886910752575
-50.0,12,1b,607000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,11603.1430665387,4.064575647119941,5.7831886910752575
-25.0,12,1b,607000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,11456.2023544844,4.059040676110762,5.7831886910752575
5.0,12,1b,607000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,11026.44056311,4.042435340792004,5.7831886910752575
35.0,12,1b,607000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,5132.53610067319,3.710332012746579,5.7831886910752575
65.0,12,1b,607000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,3370.35171704059,3.527675224550716,5.7831886910752575
95.0,12,1b,607000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,2713.80875605659,3.4335792393753892,5.7831886910752575
125.0,12,1b,607000.0,no_additive,0.0,no_additive,0.0,95.0,5.0,1828.06730791139,3.261992182052276,5.7831886910752575
-80.0,12,2b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,10345.7043517096,4.014760063454883,5.7831886910752575
-50.0,12,2b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,9831.50418168328,3.9926199682725563,5.7831886910752575
-25.0,12,2b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,9831.50418168328,3.9926199682725563,5.7831886910752575
5.0,12,2b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,7816.08029184298,3.8929890120880506,5.7831886910752575
35.0,12,2b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,3732.12022994751,3.5719556260609844,5.7831886910752575
65.0,12,2b,607000.0,reinforcment_and_stiffening_modifiers,1.0,no_additive,0.0,95.0,5.0,2328.94237371077,3.367158742682792,5.7831886910752575
